,age,annual_wages_eur,mp,starts,min,90s,gls,ast,g+a,g-pk,pk,pkatt,crdy,crdr,xg,npxg,xag,npxg+xag,prgc,prgp,prgr,gls_90,ast_90,g+a_90,g-pk_90,g+a-pk_90,xg_90,xag_90,xg+xag_90,npxg_90,npxg+xag_90,touches,att_pen,att,succ,carries,totdist,mis,dis,rec,position_defence,position_forward,position_goalkeeper,position_midfield
1262,24.0,300000.0,14.0,14.0,14.0,9.8,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.3,0.3,18.0,18.0,30.0,0.0,0.1,0.1,0.0,0.1,0.0,0.03,0.03,0.0,0.03,436.0,1.0,21.0,9.0,201.0,1270.0,16.0,10.0,227.0,1.0,0.0,0.0,0.0
1263,31.0,300000.0,11.0,11.0,11.0,7.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7,0.7,0.6,1.3,7.0,39.0,32.0,0.13,0.0,0.13,0.13,0.13,0.09,0.08,0.17,0.09,0.17,347.0,10.0,14.0,6.0,227.0,1030.0,6.0,11.0,253.0,0.0,0.0,0.0,1.0
1264,31.0,300000.0,24.0,24.0,24.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.8,0.8,0.7,1.4,27.0,13.0,51.0,0.0,0.0,0.0,0.0,0.0,0.14,0.12,0.26,0.14,0.26,254.0,18.0,9.0,3.0,139.0,920.0,9.0,6.0,162.0,0.0,1.0,0.0,0.0
1265,21.0,300000.0,3.0,3.0,3.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,46.0,0.0,1.0,1.0,20.0,91.0,0.0,1.0,18.0,1.0,0.0,0.0,0.0
1266,26.0,290000.0,15.0,15.0,15.0,8.3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.3,2.3,0.2,2.5,7.0,4.0,15.0,0.12,0.0,0.12,0.12,0.12,0.28,0.02,0.3,0.28,0.3,160.0,25.0,5.0,2.0,76.0,283.0,22.0,7.0,91.0,0.0,1.0,0.0,0.0
1267,25.0,290000.0,32.0,32.0,32.0,23.0,4.0,0.0,4.0,4.0,0.0,0.0,5.0,0.0,4.2,4.2,1.1,5.3,60.0,63.0,193.0,0.17,0.0,0.17,0.17,0.17,0.18,0.05,0.23,0.18,0.23,1068.0,60.0,74.0,32.0,640.0,3751.0,40.0,21.0,703.0,0.0,0.0,0.0,1.0
1268,32.0,280000.0,4.0,4.0,4.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.2,5.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.12,0.13,0.25,0.12,0.25,52.0,0.0,8.0,3.0,37.0,344.0,6.0,3.0,34.0,0.0,1.0,0.0,0.0
1269,23.0,280000.0,34.0,34.0,34.0,27.0,1.0,1.0,2.0,1.0,0.0,0.0,10.0,1.0,0.8,0.8,0.6,1.4,13.0,82.0,14.0,0.04,0.04,0.07,0.04,0.07,0.03,0.02,0.05,0.03,0.05,1242.0,20.0,19.0,10.0,543.0,2552.0,30.0,13.0,614.0,0.0,0.0,0.0,1.0
1270,22.0,270000.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,21.0,105.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0
1271,24.0,270000.0,28.0,28.0,28.0,16.5,0.0,2.0,2.0,0.0,0.0,0.0,6.0,0.0,1.1,1.1,1.3,2.4,55.0,62.0,73.0,0.0,0.12,0.12,0.0,0.12,0.06,0.08,0.15,0.06,0.15,774.0,31.0,21.0,12.0,520.0,3249.0,32.0,12.0,542.0,0.0,0.0,0.0,1.0
1272,20.0,260000.0,25.0,25.0,25.0,12.9,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,0.5,0.5,2.5,3.0,56.0,55.0,89.0,0.08,0.16,0.23,0.08,0.23,0.04,0.19,0.23,0.04,0.23,734.0,20.0,60.0,28.0,447.0,3355.0,26.0,13.0,482.0,1.0,0.0,0.0,0.0
1273,27.0,260000.0,28.0,28.0,28.0,16.1,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,1.0,1.1,2.0,12.0,68.0,8.0,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.13,0.06,0.13,993.0,9.0,19.0,11.0,582.0,2624.0,11.0,14.0,648.0,0.0,0.0,0.0,1.0
1274,21.0,250000.0,36.0,36.0,36.0,31.4,6.0,6.0,12.0,6.0,0.0,0.0,10.0,0.0,5.4,5.4,5.4,10.8,107.0,96.0,139.0,0.19,0.19,0.38,0.19,0.38,0.17,0.17,0.34,0.17,0.34,1426.0,42.0,134.0,90.0,831.0,5655.0,69.0,43.0,897.0,0.0,0.0,0.0,1.0
1275,25.0,250000.0,30.0,30.0,30.0,15.8,6.0,1.0,7.0,6.0,0.0,0.0,2.0,0.0,6.1,6.1,1.0,7.1,15.0,37.0,93.0,0.38,0.06,0.44,0.38,0.44,0.39,0.06,0.45,0.39,0.45,587.0,74.0,20.0,10.0,296.0,1161.0,40.0,22.0,412.0,0.0,1.0,0.0,0.0
1276,32.0,250000.0,22.0,22.0,22.0,18.7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.1,0.1,0.0,0.1,1.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,663.0,8.0,1.0,0.0,312.0,1443.0,2.0,0.0,331.0,1.0,0.0,0.0,0.0
1277,23.0,240000.0,19.0,19.0,19.0,14.030591572123177,1.6831442463533226,1.2098865478119936,2.893030794165316,1.5409238249594814,0.14222042139384117,0.18435980551053485,2.7864667747163696,0.12317666126418152,1.7674635332252837,1.621353322528363,1.2555915721231767,2.8767017828200974,21.48865478119935,47.1871961102107,46.28038897893031,0.11117504051863857,0.08590761750405186,0.19715964343598055,0.10305915721231768,0.18897893030794163,0.12930713128038898,0.08747568881685575,0.2164910858995138,0.12087115072933549,0.20801863857374392,760.7491896272285,27.421393841166935,23.178282009724473,10.578606158833063,427.0563209076175,2240.166936790924,18.96555915721232,11.201782820097245,484.1211507293355,1.0,0.0,0.0,0.0
1278,23.0,240000.0,10.0,10.0,10.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.2,8.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05,252.0,6.0,16.0,7.0,116.0,739.0,2.0,6.0,131.0,1.0,0.0,0.0,0.0
1279,25.0,240000.0,19.0,19.0,19.0,14.030591572123177,1.6831442463533226,1.2098865478119936,2.893030794165316,1.5409238249594814,0.14222042139384117,0.18435980551053485,2.7864667747163696,0.12317666126418152,1.7674635332252837,1.621353322528363,1.2555915721231767,2.8767017828200974,21.48865478119935,47.1871961102107,46.28038897893031,0.11117504051863857,0.08590761750405186,0.19715964343598055,0.10305915721231768,0.18897893030794163,0.12930713128038898,0.08747568881685575,0.2164910858995138,0.12087115072933549,0.20801863857374392,760.7491896272285,27.421393841166935,23.178282009724473,10.578606158833063,427.0563209076175,2240.166936790924,18.96555915721232,11.201782820097245,484.1211507293355,0.0,0.0,1.0,0.0
1280,22.0,240000.0,14.0,14.0,14.0,10.7,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.9,0.9,0.0,1.0,4.0,22.0,2.0,0.09,0.0,0.09,0.09,0.09,0.09,0.0,0.09,0.09,0.09,533.0,6.0,3.0,1.0,246.0,1462.0,2.0,1.0,305.0,1.0,0.0,0.0,0.0
1281,18.0,240000.0,4.0,4.0,4.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,2.0,1.0,16.0,91.0,1.0,0.0,15.0,0.0,0.0,0.0,1.0
1282,29.0,230000.0,26.0,26.0,26.0,4.6,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.7,0.7,1.4,2.1,1.0,8.0,15.0,0.22,0.22,0.43,0.22,0.43,0.15,0.31,0.45,0.15,0.45,141.0,16.0,9.0,3.0,72.0,273.0,8.0,14.0,100.0,0.0,1.0,0.0,0.0
1283,24.0,230000.0,14.0,14.0,14.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3,1.3,0.9,2.2,13.0,13.0,43.0,0.0,0.0,0.0,0.0,0.0,0.16,0.12,0.28,0.16,0.28,290.0,32.0,24.0,12.0,175.0,837.0,21.0,17.0,190.0,0.0,1.0,0.0,0.0
1284,24.0,230000.0,14.0,14.0,14.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3,1.3,0.9,2.2,13.0,13.0,43.0,0.0,0.0,0.0,0.0,0.0,0.16,0.12,0.28,0.16,0.28,95.0,6.0,7.0,1.0,62.0,317.0,2.0,5.0,66.0,0.0,1.0,0.0,0.0
1285,24.0,230000.0,10.0,10.0,10.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2,0.0,0.3,3.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.19,0.01,0.2,0.19,0.2,290.0,32.0,24.0,12.0,175.0,837.0,21.0,17.0,190.0,0.0,1.0,0.0,0.0
1286,24.0,230000.0,10.0,10.0,10.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2,0.0,0.3,3.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.19,0.01,0.2,0.19,0.2,95.0,6.0,7.0,1.0,62.0,317.0,2.0,5.0,66.0,0.0,1.0,0.0,0.0
1287,22.0,210000.0,28.0,28.0,28.0,24.5,1.0,0.0,1.0,1.0,0.0,0.0,7.0,1.0,1.0,0.5,0.2,0.7,14.0,58.0,3.0,0.04,0.0,0.04,0.04,0.04,0.04,0.01,0.05,0.02,0.03,1166.0,17.0,21.0,19.0,591.0,2474.0,10.0,6.0,633.0,1.0,0.0,0.0,0.0
1288,26.0,210000.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,1.0,1.0,38.0,194.0,0.0,0.0,37.0,0.0,0.0,1.0,0.0
1289,27.0,210000.0,35.0,35.0,35.0,30.4,1.0,6.0,7.0,1.0,0.0,0.0,11.0,0.0,2.3,2.3,6.2,8.5,18.0,145.0,52.0,0.03,0.2,0.23,0.03,0.23,0.08,0.2,0.28,0.08,0.28,1709.0,28.0,20.0,7.0,916.0,3944.0,27.0,12.0,1050.0,0.0,0.0,0.0,1.0
1290,31.0,210000.0,28.0,28.0,28.0,22.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.8,1.8,0.0,1.8,19.0,83.0,3.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,1302.0,19.0,8.0,5.0,722.0,3899.0,13.0,4.0,766.0,1.0,0.0,0.0,0.0
1291,21.0,210000.0,18.0,18.0,18.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.1,1.1,0.6,1.7,0.0,19.0,33.0,0.2,0.0,0.2,0.2,0.2,0.22,0.12,0.34,0.22,0.34,240.0,27.0,7.0,2.0,107.0,323.0,24.0,9.0,178.0,0.0,1.0,0.0,0.0
1292,21.0,210000.0,32.0,32.0,32.0,13.9,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,3.7,3.7,2.3,6.0,40.0,57.0,92.0,0.07,0.14,0.22,0.07,0.22,0.27,0.17,0.43,0.27,0.43,625.0,39.0,53.0,20.0,389.0,2368.0,35.0,24.0,434.0,0.0,0.0,0.0,1.0
1293,24.0,210000.0,19.0,19.0,19.0,14.030591572123177,1.6831442463533226,1.2098865478119936,2.893030794165316,1.5409238249594814,0.14222042139384117,0.18435980551053485,2.7864667747163696,0.12317666126418152,1.7674635332252837,1.621353322528363,1.2555915721231767,2.8767017828200974,21.48865478119935,47.1871961102107,46.28038897893031,0.11117504051863857,0.08590761750405186,0.19715964343598055,0.10305915721231768,0.18897893030794163,0.12930713128038898,0.08747568881685575,0.2164910858995138,0.12087115072933549,0.20801863857374392,760.7491896272285,27.421393841166935,23.178282009724473,10.578606158833063,427.0563209076175,2240.166936790924,18.96555915721232,11.201782820097245,484.1211507293355,1.0,0.0,0.0,0.0
1294,19.0,210000.0,8.0,8.0,8.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,4.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.02,0.3,0.31,0.02,0.31,114.0,1.0,7.0,3.0,69.0,313.0,5.0,4.0,87.0,0.0,0.0,0.0,1.0
1295,21.0,200000.0,16.0,16.0,16.0,9.1,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1.5,2.4,21.0,45.0,32.0,0.11,0.11,0.22,0.11,0.22,0.1,0.16,0.26,0.1,0.26,528.0,16.0,29.0,15.0,330.0,1561.0,23.0,11.0,399.0,0.0,0.0,0.0,1.0
1296,21.0,200000.0,16.0,16.0,16.0,9.1,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1.5,2.4,21.0,45.0,32.0,0.11,0.11,0.22,0.11,0.22,0.1,0.16,0.26,0.1,0.26,129.0,2.0,5.0,2.0,73.0,414.0,2.0,5.0,87.0,0.0,0.0,0.0,1.0
1297,21.0,200000.0,8.0,8.0,8.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,4.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.08,0.02,0.1,0.08,0.1,528.0,16.0,29.0,15.0,330.0,1561.0,23.0,11.0,399.0,0.0,0.0,0.0,1.0
1298,21.0,200000.0,8.0,8.0,8.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,4.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.08,0.02,0.1,0.08,0.1,129.0,2.0,5.0,2.0,73.0,414.0,2.0,5.0,87.0,0.0,0.0,0.0,1.0
1299,24.0,200000.0,19.0,19.0,19.0,14.030591572123177,1.6831442463533226,1.2098865478119936,2.893030794165316,1.5409238249594814,0.14222042139384117,0.18435980551053485,2.7864667747163696,0.12317666126418152,1.7674635332252837,1.621353322528363,1.2555915721231767,2.8767017828200974,21.48865478119935,47.1871961102107,46.28038897893031,0.11117504051863857,0.08590761750405186,0.19715964343598055,0.10305915721231768,0.18897893030794163,0.12930713128038898,0.08747568881685575,0.2164910858995138,0.12087115072933549,0.20801863857374392,760.7491896272285,27.421393841166935,23.178282009724473,10.578606158833063,427.0563209076175,2240.166936790924,18.96555915721232,11.201782820097245,484.1211507293355,0.0,0.0,1.0,0.0
1300,23.0,200000.0,26.0,26.0,26.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.3,1.3,1.1,2.4,12.0,37.0,32.0,0.0,0.0,0.0,0.0,0.0,0.13,0.12,0.25,0.13,0.25,447.0,12.0,7.0,5.0,271.0,1549.0,6.0,9.0,304.0,0.0,0.0,0.0,1.0
1301,22.0,200000.0,38.0,38.0,38.0,37.9,2.0,3.0,5.0,2.0,0.0,0.0,1.0,0.0,1.2,1.2,1.6,2.8,183.0,147.0,167.0,0.05,0.08,0.13,0.05,0.13,0.03,0.04,0.07,0.03,0.07,2441.0,26.0,68.0,31.0,1351.0,9732.0,47.0,11.0,1418.0,1.0,0.0,0.0,0.0
1302,24.0,200000.0,12.0,12.0,12.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.5,0.7,8.0,17.0,22.0,0.0,0.0,0.0,0.0,0.0,0.04,0.09,0.12,0.04,0.12,290.0,5.0,6.0,2.0,140.0,668.0,8.0,4.0,142.0,1.0,0.0,0.0,0.0
1303,24.0,190000.0,25.0,25.0,25.0,12.4,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,1.3,1.3,0.9,2.2,41.0,78.0,25.0,0.08,0.16,0.24,0.08,0.24,0.1,0.07,0.18,0.1,0.18,870.0,13.0,16.0,11.0,501.0,2907.0,7.0,8.0,555.0,1.0,0.0,0.0,0.0
1304,21.0,180000.0,19.0,19.0,19.0,14.030591572123177,1.6831442463533226,1.2098865478119936,2.893030794165316,1.5409238249594814,0.14222042139384117,0.18435980551053485,2.7864667747163696,0.12317666126418152,1.7674635332252837,1.621353322528363,1.2555915721231767,2.8767017828200974,21.48865478119935,47.1871961102107,46.28038897893031,0.11117504051863857,0.08590761750405186,0.19715964343598055,0.10305915721231768,0.18897893030794163,0.12930713128038898,0.08747568881685575,0.2164910858995138,0.12087115072933549,0.20801863857374392,760.7491896272285,27.421393841166935,23.178282009724473,10.578606158833063,427.0563209076175,2240.166936790924,18.96555915721232,11.201782820097245,484.1211507293355,0.0,0.0,0.0,1.0
1305,23.0,180000.0,25.0,25.0,25.0,11.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.3,1.3,0.8,2.0,15.0,59.0,42.0,0.0,0.08,0.08,0.0,0.08,0.11,0.07,0.17,0.11,0.17,528.0,28.0,15.0,8.0,284.0,1498.0,16.0,14.0,333.0,0.0,0.0,0.0,1.0
1306,23.0,180000.0,26.0,26.0,26.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,0.6,0.9,10.0,42.0,11.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.07,0.02,0.07,626.0,9.0,6.0,4.0,330.0,1542.0,12.0,7.0,387.0,0.0,0.0,0.0,1.0
1307,24.0,180000.0,32.0,32.0,32.0,23.8,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.9,0.9,1.0,1.9,39.0,50.0,100.0,0.04,0.0,0.04,0.04,0.04,0.04,0.04,0.08,0.04,0.08,1259.0,23.0,30.0,13.0,508.0,2781.0,30.0,10.0,529.0,1.0,0.0,0.0,0.0
1308,21.0,180000.0,32.0,32.0,32.0,22.1,1.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,1.7,1.7,1.0,2.7,9.0,91.0,24.0,0.05,0.09,0.14,0.05,0.14,0.08,0.04,0.12,0.08,0.12,1395.0,16.0,22.0,9.0,717.0,2783.0,31.0,13.0,856.0,0.0,0.0,0.0,1.0
1309,22.0,180000.0,19.0,19.0,19.0,14.030591572123177,1.6831442463533226,1.2098865478119936,2.893030794165316,1.5409238249594814,0.14222042139384117,0.18435980551053485,2.7864667747163696,0.12317666126418152,1.7674635332252837,1.621353322528363,1.2555915721231767,2.8767017828200974,21.48865478119935,47.1871961102107,46.28038897893031,0.11117504051863857,0.08590761750405186,0.19715964343598055,0.10305915721231768,0.18897893030794163,0.12930713128038898,0.08747568881685575,0.2164910858995138,0.12087115072933549,0.20801863857374392,760.7491896272285,27.421393841166935,23.178282009724473,10.578606158833063,427.0563209076175,2240.166936790924,18.96555915721232,11.201782820097245,484.1211507293355,0.0,0.0,0.0,1.0
1310,22.0,180000.0,4.0,4.0,4.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,7.0,29.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0
1311,20.0,180000.0,36.0,36.0,36.0,25.5,11.0,4.0,15.0,11.0,0.0,0.0,6.0,1.0,6.1,6.1,2.6,8.7,68.0,109.0,88.0,0.43,0.16,0.59,0.43,0.59,0.24,0.1,0.34,0.24,0.34,1062.0,67.0,75.0,39.0,656.0,4140.0,64.0,22.0,694.0,0.0,0.0,0.0,1.0
1312,24.0,170000.0,29.0,29.0,29.0,25.5,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,1.5,1.5,2.0,3.5,60.0,58.0,84.0,0.04,0.0,0.04,0.04,0.04,0.06,0.08,0.14,0.06,0.14,1283.0,35.0,51.0,27.0,660.0,4200.0,29.0,25.0,710.0,1.0,0.0,0.0,0.0
1313,18.0,160000.0,22.0,22.0,22.0,19.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.6,0.6,1.5,2.1,48.0,62.0,101.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.11,0.03,0.11,1163.0,16.0,42.0,15.0,563.0,3218.0,22.0,18.0,625.0,1.0,0.0,0.0,0.0
1314,22.0,160000.0,19.0,19.0,19.0,14.030591572123177,1.6831442463533226,1.2098865478119936,2.893030794165316,1.5409238249594814,0.14222042139384117,0.18435980551053485,2.7864667747163696,0.12317666126418152,1.7674635332252837,1.621353322528363,1.2555915721231767,2.8767017828200974,21.48865478119935,47.1871961102107,46.28038897893031,0.11117504051863857,0.08590761750405186,0.19715964343598055,0.10305915721231768,0.18897893030794163,0.12930713128038898,0.08747568881685575,0.2164910858995138,0.12087115072933549,0.20801863857374392,760.7491896272285,27.421393841166935,23.178282009724473,10.578606158833063,427.0563209076175,2240.166936790924,18.96555915721232,11.201782820097245,484.1211507293355,1.0,0.0,0.0,0.0
1315,24.0,160000.0,19.0,19.0,19.0,14.030591572123177,1.6831442463533226,1.2098865478119936,2.893030794165316,1.5409238249594814,0.14222042139384117,0.18435980551053485,2.7864667747163696,0.12317666126418152,1.7674635332252837,1.621353322528363,1.2555915721231767,2.8767017828200974,21.48865478119935,47.1871961102107,46.28038897893031,0.11117504051863857,0.08590761750405186,0.19715964343598055,0.10305915721231768,0.18897893030794163,0.12930713128038898,0.08747568881685575,0.2164910858995138,0.12087115072933549,0.20801863857374392,760.7491896272285,27.421393841166935,23.178282009724473,10.578606158833063,427.0563209076175,2240.166936790924,18.96555915721232,11.201782820097245,484.1211507293355,0.0,0.0,1.0,0.0
1316,20.0,160000.0,19.0,19.0,19.0,14.030591572123177,1.6831442463533226,1.2098865478119936,2.893030794165316,1.5409238249594814,0.14222042139384117,0.18435980551053485,2.7864667747163696,0.12317666126418152,1.7674635332252837,1.621353322528363,1.2555915721231767,2.8767017828200974,21.48865478119935,47.1871961102107,46.28038897893031,0.11117504051863857,0.08590761750405186,0.19715964343598055,0.10305915721231768,0.18897893030794163,0.12930713128038898,0.08747568881685575,0.2164910858995138,0.12087115072933549,0.20801863857374392,760.7491896272285,27.421393841166935,23.178282009724473,10.578606158833063,427.0563209076175,2240.166936790924,18.96555915721232,11.201782820097245,484.1211507293355,0.0,0.0,0.0,1.0
1317,19.0,160000.0,19.0,19.0,19.0,14.030591572123177,1.6831442463533226,1.2098865478119936,2.893030794165316,1.5409238249594814,0.14222042139384117,0.18435980551053485,2.7864667747163696,0.12317666126418152,1.7674635332252837,1.621353322528363,1.2555915721231767,2.8767017828200974,21.48865478119935,47.1871961102107,46.28038897893031,0.11117504051863857,0.08590761750405186,0.19715964343598055,0.10305915721231768,0.18897893030794163,0.12930713128038898,0.08747568881685575,0.2164910858995138,0.12087115072933549,0.20801863857374392,760.7491896272285,27.421393841166935,23.178282009724473,10.578606158833063,427.0563209076175,2240.166936790924,18.96555915721232,11.201782820097245,484.1211507293355,0.0,1.0,0.0,0.0
1318,20.0,160000.0,19.0,19.0,19.0,14.030591572123177,1.6831442463533226,1.2098865478119936,2.893030794165316,1.5409238249594814,0.14222042139384117,0.18435980551053485,2.7864667747163696,0.12317666126418152,1.7674635332252837,1.621353322528363,1.2555915721231767,2.8767017828200974,21.48865478119935,47.1871961102107,46.28038897893031,0.11117504051863857,0.08590761750405186,0.19715964343598055,0.10305915721231768,0.18897893030794163,0.12930713128038898,0.08747568881685575,0.2164910858995138,0.12087115072933549,0.20801863857374392,760.7491896272285,27.421393841166935,23.178282009724473,10.578606158833063,427.0563209076175,2240.166936790924,18.96555915721232,11.201782820097245,484.1211507293355,0.0,0.0,0.0,1.0
1319,22.0,160000.0,25.0,25.0,25.0,10.7,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,1.2,1.9,18.0,20.0,84.0,0.0,0.19,0.19,0.0,0.19,0.07,0.11,0.18,0.07,0.18,461.0,28.0,27.0,13.0,274.0,1617.0,18.0,10.0,305.0,0.0,0.0,0.0,1.0
1320,23.0,160000.0,9.0,9.0,9.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,1.0,3.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.43,0.21,0.43,102.0,5.0,6.0,3.0,53.0,188.0,7.0,2.0,62.0,0.0,1.0,0.0,0.0
1321,23.0,160000.0,3.0,3.0,3.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,48.0,1.0,1.0,0.0,29.0,140.0,0.0,2.0,27.0,1.0,0.0,0.0,0.0
1322,18.0,160000.0,3.0,3.0,3.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,81.0,2.0,0.0,0.0,38.0,180.0,2.0,0.0,38.0,1.0,0.0,0.0,0.0
1323,18.0,160000.0,33.0,33.0,33.0,27.5,1.0,6.0,7.0,1.0,0.0,0.0,4.0,0.0,1.9,1.9,4.9,6.8,96.0,79.0,234.0,0.04,0.22,0.25,0.04,0.25,0.07,0.18,0.25,0.07,0.25,1939.0,78.0,96.0,50.0,1270.0,7276.0,41.0,24.0,1348.0,1.0,0.0,0.0,0.0
1324,23.0,155000.0,19.0,19.0,19.0,14.030591572123177,1.6831442463533226,1.2098865478119936,2.893030794165316,1.5409238249594814,0.14222042139384117,0.18435980551053485,2.7864667747163696,0.12317666126418152,1.7674635332252837,1.621353322528363,1.2555915721231767,2.8767017828200974,21.48865478119935,47.1871961102107,46.28038897893031,0.11117504051863857,0.08590761750405186,0.19715964343598055,0.10305915721231768,0.18897893030794163,0.12930713128038898,0.08747568881685575,0.2164910858995138,0.12087115072933549,0.20801863857374392,760.7491896272285,27.421393841166935,23.178282009724473,10.578606158833063,427.0563209076175,2240.166936790924,18.96555915721232,11.201782820097245,484.1211507293355,0.0,0.0,0.0,1.0
1325,26.0,155000.0,34.0,34.0,34.0,21.0,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,2.2,3.2,29.0,139.0,50.0,0.05,0.1,0.14,0.05,0.14,0.05,0.11,0.15,0.05,0.15,1292.0,18.0,31.0,13.0,833.0,5476.0,24.0,9.0,908.0,0.0,0.0,0.0,1.0
1326,27.0,155000.0,16.0,16.0,16.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.8,0.8,0.0,0.8,1.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,487.0,8.0,3.0,1.0,240.0,1266.0,2.0,3.0,265.0,1.0,0.0,0.0,0.0
